customer_id,signup_date,country,customer_segment,acquisition_channel,is_active
715,2024-07-01,UK,medium,organic,True
716,2022-12-13,USA,medium,referral,True
717,2022-02-24,USA,low,referral,True
718,2023-06-15,UK,low,referral,True
719,2024-02-16,USA,medium,referral,True
720,2023-04-12,USA,high,referral,True
721,2021-05-12,USA,low,referral,False
722,2024-01-06,Mexico,medium,organic,True
723,2024-09-25,France,low,referral,True
724,2023-04-14,Canada,low,organic,True
725,2022-08-08,Mexico,medium,ads,True
726,2023-06-18,Japan,low,email,True
727,2021-04-15,Canada,medium,organic,True
728,2024-07-07,USA,low,ads,True
729,2024-07-12,USA,low,social,True
730,2023-12-24,Germany,low,organic,True
731,2023-03-13,UK,medium,organic,True
732,2024-06-17,Canada,low,organic,True
733,2023-11-16,Australia,low,email,True
734,2024-07-12,USA,low,ads,True
735,2024-02-06,Canada,low,email,True
736,2024-06-04,Canada,low,referral,False
737,2024-01-04,UK,low,email,True
738,2023-05-17,USA,low,organic,True
739,2024-11-29,USA,low,referral,True
740,2023-10-29,USA,low,organic,False
741,2024-01-11,Canada,low,referral,True
742,2022-08-17,Spain,medium,email,True
743,2024-01-31,USA,medium,referral,True
744,2023-12-06,Canada,high,email,True
745,2022-06-06,USA,high,referral,True
746,2021-06-03,Mexico,medium,organic,True
747,2024-01-11,France,medium,organic,True
748,2024-05-17,Canada,medium,email,True
749,2023-10-04,UK,low,referral,True
750,2022-08-31,USA,low,organic,True
751,2024-03-03,USA,medium,organic,True
752,2021-09-11,Brazil,medium,ads,True
753,2023-06-18,UK,low,organic,True
754,2022-04-26,UK,low,ads,True
755,2022-06-05,Brazil,low,organic,True
756,2022-07-10,Canada,low,email,True
757,2023-04-18,UK,low,organic,True
758,2021-04-28,UK,low,ads,True
759,2023-04-30,USA,medium,ads,False
760,2023-09-16,UK,medium,ads,True
761,2023-08-07,Germany,low,email,True
762,2023-04-14,Canada,low,social,False
763,2024-07-25,Germany,high,organic,True
764,2022-03-24,USA,high,organic,True
765,2023-09-07,UK,low,organic,False
766,2021-06-15,Australia,low,organic,True
767,2021-07-29,UK,medium,email,True
768,2023-12-08,Canada,low,ads,True
769,2023-11-29,USA,low,referral,True
770,2024-08-28,Brazil,low,referral,False
771,2023-11-20,Canada,low,referral,True
772,2024-11-30,USA,low,referral,False
773,2021-04-16,USA,low,organic,True
774,2021-11-23,Canada,low,email,True
775,2021-03-25,Canada,low,referral,True
776,2022-06-06,USA,high,organic,True
777,2023-10-29,Japan,medium,organic,True
778,2024-02-18,Australia,low,ads,True
779,2021-04-02,UK,low,ads,True
780,2024-11-18,USA,low,organic,False
781,2024-07-28,France,low,ads,True
782,2023-01-07,UK,medium,ads,True
783,2021-08-27,Germany,low,ads,False
784,2022-05-09,UK,medium,organic,True
785,2022-02-13,USA,high,organic,True
786,2022-02-04,France,medium,ads,True
787,2023-09-27,Brazil,medium,ads,True
788,2022-10-06,USA,high,ads,False
789,2023-03-19,Canada,high,organic,True
790,2024-12-22,UK,medium,ads,True
791,2024-03-16,Australia,low,email,True
792,2024-11-21,UK,low,email,False
793,2022-03-18,Spain,medium,organic,True
794,2023-04-13,Spain,medium,ads,True
795,2023-11-16,USA,medium,ads,True
796,2021-08-25,France,low,organic,True
797,2020-03-17,UK,low,organic,True
798,2024-03-06,Australia,medium,organic,True
799,2024-02-14,UK,low,organic,False
800,2023-05-14,France,medium,ads,False
801,2023-08-16,USA,medium,ads,True
802,2023-05-18,USA,low,ads,True
803,2020-11-27,Canada,low,referral,True
804,2023-02-21,Japan,medium,social,False
805,2022-05-22,UK,low,ads,True
806,2021-11-24,USA,medium,referral,True
807,2024-11-28,UK,low,email,False
808,2024-01-05,USA,low,organic,False
809,2024-04-20,Canada,low,organic,False
810,2023-01-29,UK,high,referral,True
811,2023-04-25,UK,low,ads,False
812,2022-09-23,USA,medium,referral,False
813,2021-11-19,USA,low,ads,True
814,2022-05-25,Canada,medium,organic,True
815,2024-06-15,Canada,medium,ads,True
816,2024-03-10,USA,low,referral,False
817,2023-11-06,Germany,medium,ads,True
818,2023-07-27,USA,high,organic,True
819,2024-10-21,Germany,low,organic,True
820,2021-08-06,Germany,high,referral,True
821,2022-12-13,France,low,organic,False
822,2023-03-09,UK,high,referral,True
823,2024-06-02,Canada,low,referral,True
824,2024-12-24,France,medium,organic,True
825,2022-09-28,Brazil,medium,referral,True
826,2024-08-24,UK,low,ads,True
827,2024-07-17,USA,medium,ads,True
828,2022-08-26,UK,low,organic,False
829,2023-05-02,Canada,medium,organic,True
830,2023-05-13,Spain,low,email,True
831,2024-12-16,Spain,low,social,True
832,2022-05-29,UK,low,ads,True
833,2024-06-17,UK,low,organic,True
834,2023-02-19,UK,low,organic,True
835,2024-04-22,Germany,low,email,True
836,2023-05-24,UK,medium,ads,True
837,2023-12-14,Canada,medium,ads,True
838,2024-07-18,USA,low,referral,True
839,2024-06-21,UK,low,referral,True
840,2024-08-18,Mexico,low,organic,True
841,2021-06-03,USA,low,ads,True
842,2024-03-23,Canada,low,referral,False
843,2022-03-13,Canada,medium,organic,True
844,2023-05-19,Spain,low,email,True
845,2023-11-08,Spain,low,organic,True
846,2023-05-05,Spain,low,ads,True
847,2023-09-28,UK,low,organic,False
848,2024-12-27,USA,medium,referral,True
849,2022-03-03,Germany,low,referral,False
850,2024-03-09,Germany,low,organic,True
851,2023-04-28,Spain,high,ads,True
852,2022-02-26,USA,medium,referral,True
853,2022-04-18,USA,medium,ads,True
854,2024-11-21,Canada,low,ads,False
855,2024-08-29,Australia,low,organic,True
856,2024-10-01,Japan,low,ads,True
857,2024-12-24,Germany,medium,ads,True
858,2022-07-23,UK,low,ads,True
859,2023-03-16,USA,medium,email,True
860,2024-03-05,Canada,medium,referral,True
861,2023-08-08,Spain,high,social,True
862,2023-05-22,UK,low,email,True
863,2023-03-18,Canada,medium,referral,True
864,2023-12-31,Australia,low,organic,True
865,2023-12-10,USA,low,email,False
866,2022-04-23,France,medium,ads,False
867,2023-07-23,USA,low,organic,True
868,2023-11-15,UK,low,ads,True
869,2023-12-05,USA,low,referral,True
870,2022-07-26,UK,low,ads,True
871,2024-05-01,Canada,low,ads,True
872,2020-12-08,France,medium,ads,True
873,2023-03-15,USA,low,organic,True
874,2024-05-31,USA,low,referral,True
875,2023-11-27,Spain,medium,ads,True
876,2022-11-08,Canada,low,social,True
877,2024-03-25,USA,low,social,True
878,2023-12-01,Australia,low,organic,True
879,2024-06-14,USA,low,organic,True
880,2024-04-26,UK,medium,ads,True
881,2024-01-17,USA,low,ads,True
882,2023-08-14,USA,medium,referral,True
883,2022-02-27,USA,medium,social,True
884,2022-11-08,France,low,ads,True
885,2023-05-23,Australia,medium,ads,True
886,2024-01-05,Canada,low,organic,True
887,2023-09-19,USA,low,ads,False
888,2022-12-24,UK,low,ads,True
889,2020-04-18,USA,medium,ads,True
890,2023-08-25,Canada,low,email,True
891,2022-12-20,Canada,medium,email,True
892,2024-04-26,UK,medium,email,True
893,2020-11-26,USA,low,organic,True
894,2023-12-20,France,medium,organic,True
895,2024-11-13,USA,low,organic,True
896,2022-05-17,UK,medium,ads,True
897,2023-07-23,UK,medium,ads,True
898,2021-10-27,USA,low,organic,True
899,2024-02-01,Canada,medium,ads,True
900,2023-11-11,Canada,low,ads,True
901,2023-05-11,Japan,low,organic,True
902,2023-10-01,USA,low,ads,True
903,2024-09-18,Brazil,low,organic,True
904,2022-06-29,Canada,medium,ads,True
905,2020-11-11,USA,low,email,True
906,2024-08-16,Canada,low,ads,True
907,2023-12-12,Canada,low,organic,True
908,2024-09-11,Germany,low,email,True
909,2024-01-03,USA,low,ads,True
910,2024-06-27,Canada,low,social,True
911,2023-06-03,UK,low,email,True
912,2024-05-07,Australia,medium,email,True
913,2024-10-08,USA,medium,referral,True
914,2023-12-06,France,medium,organic,True
915,2022-05-28,Canada,low,email,True
916,2022-11-22,UK,low,ads,True
917,2022-07-04,Canada,low,social,True
918,2022-10-08,Canada,medium,ads,True
919,2023-01-20,Canada,low,organic,False
920,2023-11-17,Germany,high,referral,True
921,2023-12-24,Canada,low,referral,True
922,2023-05-31,France,low,email,True
923,2024-01-22,Canada,low,ads,True
924,2021-09-19,Australia,low,ads,True
925,2021-10-10,Canada,medium,referral,True
926,2022-05-11,USA,low,ads,True
927,2023-09-26,UK,low,organic,True
928,2022-08-04,Canada,low,email,False
929,2022-12-17,Germany,low,ads,False
930,2023-05-03,USA,medium,organic,True
931,2024-06-28,USA,low,organic,True
932,2020-07-25,Germany,low,ads,True
933,2024-02-21,USA,low,organic,True
934,2024-03-04,USA,medium,email,True
935,2024-06-16,UK,low,referral,True
936,2024-11-02,Brazil,high,email,True
937,2020-10-20,UK,medium,referral,True
938,2022-04-09,Australia,medium,organic,True
939,2024-09-06,France,high,organic,True
940,2023-07-07,USA,low,ads,True
941,2023-11-28,France,low,organic,False
942,2024-03-01,UK,medium,referral,True
943,2024-03-12,France,high,organic,True
944,2024-11-01,Germany,low,social,True
945,2024-12-28,USA,low,ads,True
946,2024-04-14,USA,low,organic,True
947,2022-12-23,Mexico,high,email,True
948,2024-08-30,USA,medium,organic,True
949,2021-04-19,Mexico,high,organic,True
950,2022-09-10,Spain,high,social,True
951,2024-09-19,Germany,low,referral,True
952,2022-10-28,Brazil,high,email,True
953,2022-08-17,Mexico,medium,organic,True
954,2022-03-09,France,low,ads,True
955,2024-08-15,UK,low,referral,True
956,2023-08-30,France,high,organic,True
957,2024-03-09,USA,high,referral,False
958,2022-09-26,UK,low,referral,True
959,2024-05-13,UK,medium,referral,True
960,2024-05-15,Canada,medium,email,True
961,2023-01-27,Canada,low,email,True
962,2023-05-14,Canada,low,referral,True
963,2022-07-26,France,low,ads,True
964,2024-12-14,Mexico,low,organic,True
965,2024-02-18,USA,medium,organic,True
966,2024-11-04,USA,low,organic,False
967,2023-01-16,USA,low,referral,True
968,2024-06-02,Spain,low,ads,True
969,2024-05-19,Canada,low,organic,False
970,2024-03-23,Australia,low,ads,True
971,2024-12-04,USA,low,ads,True
972,2023-04-26,USA,medium,organic,True
973,2022-02-21,France,medium,ads,True
974,2024-03-06,Australia,low,ads,True
975,2024-04-21,USA,low,ads,False
976,2023-12-10,UK,low,referral,True
977,2022-07-20,USA,low,ads,True
978,2023-09-06,Mexico,medium,organic,True
979,2023-01-26,USA,medium,referral,True
980,2023-06-01,UK,high,email,True
981,2024-02-18,USA,medium,organic,True
982,2024-05-03,Spain,medium,email,True
983,2022-09-13,USA,medium,organic,True
984,2023-05-09,UK,medium,social,True
985,2022-11-23,Canada,low,ads,True
986,2022-07-04,Germany,low,organic,True
987,2024-06-03,Mexico,medium,organic,True
988,2024-10-03,UK,low,organic,True
989,2023-04-01,Germany,medium,organic,True
990,2024-05-08,USA,medium,ads,True
991,2024-09-19,UK,medium,ads,True
992,2024-08-01,USA,medium,ads,True
993,2022-06-01,UK,low,ads,True
994,2024-11-28,UK,low,referral,True
995,2023-04-07,Mexico,low,ads,True
996,2023-02-25,USA,low,organic,True
997,2021-06-17,UK,medium,email,True
998,2023-08-11,UK,low,ads,True
999,2021-12-29,Mexico,low,email,True
1000,2022-10-12,Spain,medium,ads,True
1001,2023-01-31,USA,medium,social,False
1002,2024-06-26,Canada,low,referral,True
1003,2024-08-25,UK,low,email,True
1004,2023-01-15,Brazil,medium,social,False
1005,2024-08-14,UK,medium,organic,True
1006,2024-08-13,UK,medium,social,True
1007,2024-05-18,USA,high,ads,True
1008,2022-03-26,USA,medium,ads,True
1009,2024-03-21,France,low,email,True
1010,2024-11-17,UK,low,organic,True
1011,2024-03-15,Canada,low,referral,True
1012,2023-02-17,Canada,low,organic,True
1013,2023-08-31,Canada,low,email,True
1014,2024-02-18,USA,medium,ads,True
1015,2023-09-14,France,low,ads,True
1016,2022-01-27,USA,low,organic,True
1017,2023-01-26,USA,low,ads,True
1018,2024-06-20,Canada,medium,ads,True
1019,2024-08-15,USA,low,social,True
1020,2022-03-07,Germany,high,organic,True
1021,2024-11-25,USA,low,referral,True
1022,2023-02-13,USA,low,email,True
1023,2024-02-29,Spain,medium,ads,True
1024,2024-05-08,USA,medium,referral,True
1025,2024-06-28,USA,low,referral,True
1026,2024-11-18,Australia,low,organic,True
1027,2023-01-27,USA,medium,organic,True
1028,2024-08-14,Spain,low,email,True
1029,2022-02-23,USA,medium,ads,True
1030,2024-04-02,USA,medium,organic,True
1031,2024-05-01,USA,low,organic,True
1032,2024-03-11,USA,low,organic,True
1033,2022-10-20,Canada,low,organic,False
1034,2024-08-23,USA,low,organic,False
1035,2022-05-06,USA,low,referral,True
1036,2021-05-08,France,low,organic,True
1037,2024-04-12,USA,high,ads,True
1038,2023-07-28,USA,low,organic,True
1039,2024-08-04,USA,medium,ads,False
1040,2023-04-14,USA,low,ads,True
1041,2022-05-05,Germany,low,ads,False
1042,2024-07-23,UK,medium,organic,False
1043,2023-11-09,Germany,medium,social,True
1044,2022-06-14,UK,medium,organic,False
1045,2024-04-14,Germany,low,organic,True
1046,2023-09-15,UK,low,organic,False
1047,2024-01-11,USA,low,ads,True
1048,2023-07-10,UK,low,referral,False
1049,2024-07-15,Mexico,low,social,False
1050,2024-07-16,USA,low,organic,True
1051,2024-04-05,France,medium,organic,True
1052,2021-12-19,Spain,high,ads,True
1053,2024-07-25,UK,low,referral,False
1054,2024-03-06,UK,low,ads,False
1055,2024-03-27,Mexico,medium,organic,True
1056,2023-03-24,USA,low,organic,False
1057,2024-08-29,UK,low,ads,True
1058,2024-04-18,UK,high,organic,True
1059,2022-01-09,Canada,low,organic,False
1060,2023-05-11,UK,low,organic,True
1061,2024-09-06,Australia,medium,organic,True
1062,2021-04-09,USA,medium,organic,True
1063,2024-12-01,USA,low,social,True
1064,2024-03-12,Canada,low,organic,True
1065,2024-02-06,USA,low,ads,True
1066,2022-11-25,USA,low,ads,True
1067,2022-10-12,Canada,low,organic,True
1068,2024-11-14,UK,low,organic,True
1069,2023-01-09,USA,medium,ads,True
1070,2024-05-27,Japan,medium,ads,True
1071,2023-04-25,UK,low,social,True
1072,2022-03-11,UK,low,ads,True
1073,2020-06-13,Canada,low,organic,True
1074,2023-11-02,USA,medium,organic,True
1075,2024-12-13,Germany,low,social,False
1076,2023-03-31,Spain,low,email,False
1077,2023-03-17,Canada,low,email,False
1078,2023-03-03,Germany,low,referral,True
1079,2023-09-29,Germany,low,ads,False
1080,2023-06-16,USA,medium,organic,True
1081,2024-08-30,UK,low,referral,True
1082,2023-09-07,USA,low,ads,True
1083,2023-09-10,USA,low,referral,True
1084,2022-03-09,UK,medium,ads,True
1085,2024-12-19,UK,low,social,True
1086,2022-10-15,USA,low,referral,True
1087,2021-08-09,UK,low,email,True
1088,2024-03-01,Canada,medium,social,False
1089,2024-01-01,UK,medium,organic,True
1090,2023-05-18,USA,low,referral,True
1091,2023-05-26,Australia,low,social,True
1092,2024-06-04,USA,high,organic,True
1093,2022-06-28,France,medium,ads,True
1094,2024-07-07,USA,low,organic,True
1095,2024-02-21,USA,medium,organic,True
1096,2023-05-23,Germany,medium,ads,True
1097,2023-07-06,France,medium,social,True
1098,2022-10-29,Canada,low,organic,True
1099,2024-05-08,Canada,low,referral,True
1100,2023-09-18,Canada,low,ads,True
1101,2023-02-03,USA,low,ads,True
1102,2024-01-02,USA,low,organic,True
1103,2024-12-27,UK,high,organic,True
1104,2023-06-09,Canada,medium,referral,True
1105,2024-10-18,Germany,medium,referral,True
1106,2023-03-04,Spain,low,referral,True
1107,2021-05-13,Germany,high,organic,True
1108,2022-07-14,Mexico,low,referral,True
1109,2023-05-22,Canada,high,organic,True
1110,2022-08-15,UK,medium,referral,True
1111,2020-01-06,Canada,low,ads,True
1112,2024-10-11,USA,low,referral,True
1113,2024-07-30,Canada,high,organic,True
1114,2024-05-01,USA,low,referral,True
1115,2022-05-04,USA,medium,email,True
1116,2022-01-29,France,medium,organic,True
1117,2021-07-12,UK,medium,ads,True
1118,2024-04-17,Germany,low,ads,True
1119,2024-10-28,Canada,low,organic,True
1120,2023-06-04,France,low,organic,True
1121,2022-01-26,France,low,organic,False
1122,2023-09-17,Brazil,low,referral,True
1123,2023-03-08,France,low,organic,False
1124,2023-04-05,Canada,medium,organic,True
1125,2024-01-28,Canada,low,email,True
1126,2024-04-12,USA,medium,organic,True
1127,2022-01-03,Australia,low,organic,True
1128,2021-02-19,France,low,organic,True
1129,2024-12-26,USA,medium,referral,True
1130,2022-09-14,USA,low,ads,True
1131,2021-05-09,Germany,medium,referral,True
1132,2022-06-16,USA,medium,ads,True
1133,2021-03-06,USA,low,organic,True
1134,2023-04-24,USA,medium,referral,True
1135,2024-06-20,Spain,medium,organic,True
1136,2023-02-28,Canada,high,organic,True
1137,2023-06-20,UK,medium,ads,True
1138,2024-03-09,USA,low,referral,False
1139,2023-09-12,Canada,low,referral,True
1140,2024-08-15,USA,low,referral,False
1141,2024-08-18,Germany,low,organic,False
1142,2020-06-03,USA,low,ads,True
1143,2024-05-29,UK,low,email,False
1144,2023-07-10,USA,low,ads,True
1145,2024-12-22,UK,high,ads,True
1146,2023-08-07,Germany,low,email,True
1147,2024-12-21,Germany,low,ads,True
1148,2024-05-10,Canada,low,referral,True
1149,2022-10-12,USA,low,organic,True
1150,2023-10-25,USA,low,ads,False
1151,2024-12-24,USA,low,ads,True
1152,2024-08-13,Canada,medium,organic,True
1153,2021-11-20,Canada,medium,organic,True
1154,2024-04-03,USA,low,ads,True
1155,2023-03-05,Canada,medium,organic,True
1156,2020-04-25,UK,low,social,True
1157,2023-05-06,UK,low,ads,True
1158,2022-09-18,USA,high,referral,True
1159,2024-07-05,Germany,low,referral,False
1160,2023-02-23,USA,low,organic,True
1161,2024-07-14,UK,low,organic,True
1162,2020-01-14,USA,low,organic,True
1163,2023-01-22,Canada,low,referral,True
1164,2022-09-28,UK,medium,organic,True
1165,2022-09-16,Canada,low,organic,True
1166,2021-07-14,USA,medium,organic,True
1167,2022-06-10,UK,medium,social,False
1168,2023-11-17,Canada,low,organic,True
1169,2022-12-30,USA,low,email,True
1170,2023-05-20,USA,medium,ads,True
1171,2023-04-07,USA,high,ads,True
1172,2024-08-26,USA,medium,organic,True
1173,2024-09-29,USA,low,referral,True
1174,2023-08-20,USA,low,ads,True
1175,2023-02-15,USA,low,organic,True
1176,2021-12-23,Germany,high,referral,True
1177,2024-11-26,USA,low,ads,True
1178,2021-06-06,UK,low,ads,True
1179,2023-01-09,Germany,low,social,True
1180,2023-01-09,UK,medium,ads,True
1181,2023-02-03,France,low,organic,True
1182,2022-04-28,France,medium,referral,True
1183,2024-06-03,USA,low,organic,False
1184,2022-02-03,Spain,low,referral,True
1185,2024-02-09,USA,low,organic,True
1186,2022-02-05,USA,high,referral,True
1187,2021-07-26,Australia,low,referral,False
1188,2024-10-04,Spain,high,ads,True
1189,2022-06-16,Canada,low,social,True
1190,2024-07-07,Canada,low,email,True
1191,2023-11-03,Germany,low,organic,True
1192,2021-08-31,UK,high,organic,True
1193,2024-11-27,USA,low,email,True
1194,2022-10-09,USA,medium,organic,True
1195,2024-08-15,USA,medium,ads,True
1196,2022-05-06,France,low,organic,False
1197,2024-08-09,Canada,low,organic,True
1198,2020-07-17,France,high,organic,True
1199,2023-09-16,Australia,low,organic,False
1200,2024-05-22,USA,low,organic,True
1201,2024-11-05,France,low,organic,True
1202,2024-10-03,USA,medium,ads,True
